2026-01-22 19:41:53,902 INFO    StreamThr :3966639 [internal.py:wandb_internal():86] W&B internal server running at pid: 3966639, started at: 2026-01-22 19:41:53.902273
2026-01-22 19:41:54,773 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: stop_status
2026-01-22 19:41:54,774 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: stop_status
2026-01-22 19:41:54,774 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-22 19:41:55,206 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:41:55,495 INFO    Thread-12 :3966639 [dir_watcher.py:_on_file_created():271] file/dir created: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194153-2qjnfjdf/files/requirements.txt
2026-01-22 19:41:55,495 INFO    Thread-12 :3966639 [dir_watcher.py:_on_file_created():271] file/dir created: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194153-2qjnfjdf/files/wandb-metadata.json
2026-01-22 19:41:55,705 INFO    wandb-upload_0:3966639 [upload_job.py:push():131] Uploaded file /tmp/tmpezx58q4hwandb/quiqilor-wandb-metadata.json
2026-01-22 19:41:59,207 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:04,208 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:09,209 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:09,773 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: stop_status
2026-01-22 19:42:09,774 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: stop_status
2026-01-22 19:42:09,814 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-22 19:42:12,151 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:13,681 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:13,681 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:14,501 INFO    Thread-12 :3966639 [dir_watcher.py:_on_file_created():271] file/dir created: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194153-2qjnfjdf/files/output.log
2026-01-22 19:42:14,541 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:16,502 INFO    Thread-12 :3966639 [dir_watcher.py:_on_file_modified():288] file/dir modified: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194153-2qjnfjdf/files/output.log
2026-01-22 19:42:18,503 INFO    Thread-12 :3966639 [dir_watcher.py:_on_file_modified():288] file/dir modified: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194153-2qjnfjdf/files/output.log
2026-01-22 19:42:20,010 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:20,224 INFO    StreamThr :3966639 [internal.py:wandb_internal():86] W&B internal server running at pid: 3966639, started at: 2026-01-22 19:42:20.223957
2026-01-22 19:42:20,226 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status
2026-01-22 19:42:20,229 INFO    WriterThread:3966639 [datastore.py:open_for_write():87] open: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194220-a95e5bcf/run-a95e5bcf.wandb
2026-01-22 19:42:20,229 DEBUG   SenderThread:3966639 [sender.py:send():382] send: header
2026-01-22 19:42:20,231 DEBUG   SenderThread:3966639 [sender.py:send():382] send: run
2026-01-22 19:42:20,925 INFO    SenderThread:3966639 [dir_watcher.py:__init__():211] watching files in: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194220-a95e5bcf/files
2026-01-22 19:42:20,925 INFO    SenderThread:3966639 [sender.py:_start_run_threads():1136] run started: a95e5bcf with start time 1769071340.223137
2026-01-22 19:42:20,958 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: check_version
2026-01-22 19:42:20,958 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: check_version
2026-01-22 19:42:21,108 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: run_start
2026-01-22 19:42:21,109 DEBUG   HandlerThread:3966639 [system_info.py:__init__():27] System info init
2026-01-22 19:42:21,109 DEBUG   HandlerThread:3966639 [system_info.py:__init__():42] System info init done
2026-01-22 19:42:21,109 INFO    HandlerThread:3966639 [system_monitor.py:start():194] Starting system monitor
2026-01-22 19:42:21,109 INFO    SystemMonitor:3966639 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-01-22 19:42:21,110 INFO    HandlerThread:3966639 [system_monitor.py:probe():214] Collecting system info
2026-01-22 19:42:21,111 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started cpu monitoring
2026-01-22 19:42:21,112 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started disk monitoring
2026-01-22 19:42:21,114 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started gpu monitoring
2026-01-22 19:42:21,115 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started memory monitoring
2026-01-22 19:42:21,116 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started network monitoring
2026-01-22 19:42:21,146 DEBUG   HandlerThread:3966639 [system_info.py:probe():151] Probing system
2026-01-22 19:42:21,147 DEBUG   HandlerThread:3966639 [system_info.py:_probe_git():136] Probing git
2026-01-22 19:42:21,155 DEBUG   HandlerThread:3966639 [system_info.py:_probe_git():144] Probing git done
2026-01-22 19:42:21,155 DEBUG   HandlerThread:3966639 [system_info.py:probe():199] Probing system done
2026-01-22 19:42:21,155 DEBUG   HandlerThread:3966639 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-84-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2026-01-22T08:42:21.146676', 'startedAt': '2026-01-22T08:42:20.219740', 'docker': None, 'cuda': None, 'args': ('--multi_gpu', '--num_drafters', '3', '--target_gpu', '0', '--drafter_gpus', '1', '2', '3', '--dataset_name', 'math', '--num_questions', '7', '--target_model_name', 'Qwen/Qwen2.5-7B-Instruct', '--dllm_dir', '/home/qula0496/quan/Fast_dLLM_v2_1.5B', '--output_dir', './outputs', '--max_new_tokens', '1024', '--spec_len', '8', '--drafter_thresholds', '0.9', '--run_dllm_sf', '--baseline_sweep', '--overwrite', '--timing_out', './outputs/system_timing.jsonl'), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/lavanquan/specdiff_aoi.git', 'commit': '22523c3cc315fd614ac958fc6a7ba935bc72f9fc'}, 'email': None, 'root': '/share/home/qula0496/quan/speculative_decoding/specdiff_aoi', 'host': 'gpu4-119-5', 'username': 'qula0496', 'executable': '/home/qula0496/quan/.venv/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 1214.77053125, 'min': 800.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 1622.318, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}], 'disk': {'/': {'total': 783.0354080200195, 'used': 509.1217803955078}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 503.31490325927734}}
2026-01-22 19:42:21,155 INFO    HandlerThread:3966639 [system_monitor.py:probe():224] Finished collecting system info
2026-01-22 19:42:21,155 INFO    HandlerThread:3966639 [system_monitor.py:probe():227] Publishing system info
2026-01-22 19:42:21,156 INFO    HandlerThread:3966639 [system_monitor.py:probe():229] Finished publishing system info
2026-01-22 19:42:21,157 DEBUG   SenderThread:3966639 [sender.py:send():382] send: files
2026-01-22 19:42:21,157 INFO    SenderThread:3966639 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2026-01-22 19:42:21,171 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: python_packages
2026-01-22 19:42:21,172 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: python_packages
2026-01-22 19:42:21,172 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: stop_status
2026-01-22 19:42:21,173 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-22 19:42:21,174 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: stop_status
2026-01-22 19:42:21,610 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:21,927 INFO    Thread-25 :3966639 [dir_watcher.py:_on_file_created():271] file/dir created: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194220-a95e5bcf/files/wandb-metadata.json
2026-01-22 19:42:21,927 INFO    Thread-25 :3966639 [dir_watcher.py:_on_file_created():271] file/dir created: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194220-a95e5bcf/files/requirements.txt
2026-01-22 19:42:22,098 INFO    wandb-upload_0:3966639 [upload_job.py:push():131] Uploaded file /tmp/tmpia1xu19jwandb/prx3ostl-wandb-metadata.json
2026-01-22 19:42:24,773 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: stop_status
2026-01-22 19:42:24,775 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: stop_status
2026-01-22 19:42:24,775 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-22 19:42:25,067 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:25,506 INFO    Thread-12 :3966639 [dir_watcher.py:_on_file_modified():288] file/dir modified: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194153-2qjnfjdf/files/config.yaml
2026-01-22 19:42:25,611 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:30,314 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:30,612 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:33,410 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:34,877 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:34,878 DEBUG   SenderThread:3966639 [sender.py:send():382] send: telemetry
2026-01-22 19:42:35,315 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:35,805 INFO    StreamThr :3966639 [internal.py:wandb_internal():86] W&B internal server running at pid: 3966639, started at: 2026-01-22 19:42:35.804617
2026-01-22 19:42:35,809 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status
2026-01-22 19:42:35,810 INFO    WriterThread:3966639 [datastore.py:open_for_write():87] open: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194235-5xw95wcr/run-5xw95wcr.wandb
2026-01-22 19:42:35,810 DEBUG   SenderThread:3966639 [sender.py:send():382] send: header
2026-01-22 19:42:35,811 DEBUG   SenderThread:3966639 [sender.py:send():382] send: run
2026-01-22 19:42:35,878 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: status_report
2026-01-22 19:42:36,172 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: stop_status
2026-01-22 19:42:36,173 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-22 19:42:36,175 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: stop_status
2026-01-22 19:42:36,454 INFO    SenderThread:3966639 [dir_watcher.py:__init__():211] watching files in: /share/home/qula0496/quan/speculative_decoding/specdiff_aoi/wandb/run-20260122_194235-5xw95wcr/files
2026-01-22 19:42:36,454 INFO    SenderThread:3966639 [sender.py:_start_run_threads():1136] run started: 5xw95wcr with start time 1769071355.803346
2026-01-22 19:42:36,472 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: check_version
2026-01-22 19:42:36,473 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: check_version
2026-01-22 19:42:36,625 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: run_start
2026-01-22 19:42:36,626 DEBUG   HandlerThread:3966639 [system_info.py:__init__():27] System info init
2026-01-22 19:42:36,626 DEBUG   HandlerThread:3966639 [system_info.py:__init__():42] System info init done
2026-01-22 19:42:36,626 INFO    HandlerThread:3966639 [system_monitor.py:start():194] Starting system monitor
2026-01-22 19:42:36,626 INFO    SystemMonitor:3966639 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-01-22 19:42:36,628 INFO    HandlerThread:3966639 [system_monitor.py:probe():214] Collecting system info
2026-01-22 19:42:36,628 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started cpu monitoring
2026-01-22 19:42:36,630 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started disk monitoring
2026-01-22 19:42:36,632 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started gpu monitoring
2026-01-22 19:42:36,633 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started memory monitoring
2026-01-22 19:42:36,635 INFO    SystemMonitor:3966639 [interfaces.py:start():190] Started network monitoring
2026-01-22 19:42:36,662 DEBUG   HandlerThread:3966639 [system_info.py:probe():151] Probing system
2026-01-22 19:42:36,663 DEBUG   HandlerThread:3966639 [system_info.py:_probe_git():136] Probing git
2026-01-22 19:42:36,671 DEBUG   HandlerThread:3966639 [system_info.py:_probe_git():144] Probing git done
2026-01-22 19:42:36,671 DEBUG   HandlerThread:3966639 [system_info.py:probe():199] Probing system done
2026-01-22 19:42:36,671 DEBUG   HandlerThread:3966639 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-84-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2026-01-22T08:42:36.662757', 'startedAt': '2026-01-22T08:42:35.800239', 'docker': None, 'cuda': None, 'args': ('--multi_gpu', '--num_drafters', '3', '--target_gpu', '0', '--drafter_gpus', '1', '2', '3', '--dataset_name', 'math', '--num_questions', '7', '--target_model_name', 'Qwen/Qwen2.5-7B-Instruct', '--dllm_dir', '/home/qula0496/quan/Fast_dLLM_v2_1.5B', '--output_dir', './outputs', '--max_new_tokens', '1024', '--spec_len', '8', '--drafter_thresholds', '0.9', '--run_dllm_sf', '--baseline_sweep', '--overwrite', '--timing_out', './outputs/system_timing.jsonl'), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/lavanquan/specdiff_aoi.git', 'commit': '22523c3cc315fd614ac958fc6a7ba935bc72f9fc'}, 'email': None, 'root': '/share/home/qula0496/quan/speculative_decoding/specdiff_aoi', 'host': 'gpu4-119-5', 'username': 'qula0496', 'executable': '/home/qula0496/quan/.venv/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 1261.6533125, 'min': 800.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2400.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 1400.0, 'min': 800.0, 'max': 4000.0}, {'current': 2400.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 1100.0, 'min': 800.0, 'max': 4000.0}, {'current': 2000.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 2500.0, 'min': 800.0, 'max': 4000.0}, {'current': 2400.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 1872.906, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}, {'current': 800.0, 'min': 800.0, 'max': 4000.0}], 'disk': {'/': {'total': 783.0354080200195, 'used': 509.12179946899414}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 503.31490325927734}}
2026-01-22 19:42:36,671 INFO    HandlerThread:3966639 [system_monitor.py:probe():224] Finished collecting system info
2026-01-22 19:42:36,671 INFO    HandlerThread:3966639 [system_monitor.py:probe():227] Publishing system info
2026-01-22 19:42:36,672 INFO    HandlerThread:3966639 [system_monitor.py:probe():229] Finished publishing system info
2026-01-22 19:42:36,673 DEBUG   SenderThread:3966639 [sender.py:send():382] send: files
2026-01-22 19:42:36,673 INFO    SenderThread:3966639 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2026-01-22 19:42:36,686 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: python_packages
2026-01-22 19:42:36,687 DEBUG   SenderThread:3966639 [sender.py:send_request():409] send_request: python_packages
2026-01-22 19:42:36,688 DEBUG   HandlerThread:3966639 [handler.py:handle_request():146] handle_request: stop_status
